fecha,hora,consumo_kwh
2027-09-26,19,28.18
2027-09-26,20,27.11
2027-09-26,21,24.86
2027-09-26,22,22.6
2027-09-26,23,21.08
2027-09-26,24,20.35
2027-09-27,1,36.5
2027-09-27,2,36.51
2027-09-27,3,36.53
2027-09-27,4,36.6
2027-09-27,5,36.84
2027-09-27,6,37.5
2027-09-27,7,39.0
2027-09-27,8,41.79
2027-09-27,9,45.98
2027-09-27,10,50.89
2027-09-27,11,54.98
2027-09-27,12,56.61
2027-09-27,13,55.13
2027-09-27,14,51.53
2027-09-27,15,47.96
2027-09-27,16,46.53
2027-09-27,17,47.86
2027-09-27,18,50.39
2027-09-27,19,51.44
2027-09-27,20,49.48
2027-09-27,21,45.38
2027-09-27,22,41.25
2027-09-27,23,38.48
2027-09-27,24,37.14
2027-09-28,1,36.64
2027-09-28,2,36.65
2027-09-28,3,36.66
2027-09-28,4,36.74
2027-09-28,5,36.98
2027-09-28,6,37.64
2027-09-28,7,39.15
2027-09-28,8,41.95
2027-09-28,9,46.16
2027-09-28,10,51.08
2027-09-28,11,55.19
2027-09-28,12,56.83
2027-09-28,13,55.35
2027-09-28,14,51.73
2027-09-28,15,48.14
2027-09-28,16,46.71
2027-09-28,17,48.04
2027-09-28,18,50.58
2027-09-28,19,51.64
2027-09-28,20,49.67
2027-09-28,21,45.55
2027-09-28,22,41.4
2027-09-28,23,38.63
2027-09-28,24,37.29
2027-09-29,1,36.78
2027-09-29,2,36.79
2027-09-29,3,36.81
2027-09-29,4,36.88
2027-09-29,5,37.12
2027-09-29,6,37.79
2027-09-29,7,39.3
2027-09-29,8,42.11
2027-09-29,9,46.34
2027-09-29,10,51.28
2027-09-29,11,55.4
2027-09-29,12,57.04
2027-09-29,13,55.56
2027-09-29,14,51.92
2027-09-29,15,48.33
2027-09-29,16,46.89
2027-09-29,17,48.22
2027-09-29,18,50.77
2027-09-29,19,51.84
2027-09-29,20,49.86
2027-09-29,21,45.73
2027-09-29,22,41.56
2027-09-29,23,38.77
2027-09-29,24,37.43
2027-09-30,1,36.92
2027-09-30,2,36.93
2027-09-30,3,36.95
2027-09-30,4,37.02
2027-09-30,5,37.27
2027-09-30,6,37.93
2027-09-30,7,39.45
2027-09-30,8,42.28
2027-09-30,9,46.52
2027-09-30,10,51.47
2027-09-30,11,55.61
2027-09-30,12,57.26
2027-09-30,13,55.77
2027-09-30,14,52.12
2027-09-30,15,48.51
2027-09-30,16,47.07
2027-09-30,17,48.41
2027-09-30,18,50.97
2027-09-30,19,52.03
2027-09-30,20,50.05
2027-09-30,21,45.9
2027-09-30,22,41.72
2027-09-30,23,38.92
2027-09-30,24,37.57
2027-10-01,1,37.07
2027-10-01,2,37.07
2027-10-01,3,37.09
2027-10-01,4,37.16
2027-10-01,5,37.41
2027-10-01,6,38.08
2027-10-01,7,39.6
2027-10-01,8,42.44
2027-10-01,9,46.7
2027-10-01,10,51.67
2027-10-01,11,55.83
2027-10-01,12,57.48
2027-10-01,13,55.99
2027-10-01,14,52.32
2027-10-01,15,48.7
2027-10-01,16,47.25
2027-10-01,17,48.6
2027-10-01,18,51.16
2027-10-01,19,52.24
2027-10-01,20,50.25
2027-10-01,21,46.08
2027-10-01,22,41.88
2027-10-01,23,39.07
2027-10-01,24,37.72
2027-10-02,1,20.47
2027-10-02,2,20.47
2027-10-02,3,20.48
2027-10-02,4,20.52
2027-10-02,5,20.65
2027-10-02,6,21.03
2027-10-02,7,21.87
2027-10-02,8,23.43
2027-10-02,9,25.78
2027-10-02,10,28.53
2027-10-02,11,30.82
2027-10-02,12,31.74
2027-10-02,13,30.91
2027-10-02,14,28.89
2027-10-02,15,26.89
2027-10-02,16,26.09
2027-10-02,17,26.83
2027-10-02,18,28.25
2027-10-02,19,28.84
2027-10-02,20,27.74
2027-10-02,21,25.44
2027-10-02,22,23.13
2027-10-02,23,21.57
2027-10-02,24,20.82
2027-10-03,1,20.54
2027-10-03,2,20.55
2027-10-03,3,20.56
2027-10-03,4,20.6
2027-10-03,5,20.73
2027-10-03,6,21.11
2027-10-03,7,21.95
2027-10-03,8,23.52
2027-10-03,9,25.88
2027-10-03,10,28.64
2027-10-03,11,30.94
2027-10-03,12,31.86
2027-10-03,13,31.03
2027-10-03,14,29.0
2027-10-03,15,26.99
2027-10-03,16,26.19
2027-10-03,17,26.94
2027-10-03,18,28.36
2027-10-03,19,28.95
2027-10-03,20,27.85
2027-10-03,21,25.54
2027-10-03,22,23.21
2027-10-03,23,21.66
2027-10-03,24,20.91
2027-10-04,1,37.5
2027-10-04,2,37.5
2027-10-04,3,37.52
2027-10-04,4,37.6
2027-10-04,5,37.85
2027-10-04,6,38.52
2027-10-04,7,40.07
2027-10-04,8,42.93
2027-10-04,9,47.24
2027-10-04,10,52.28
2027-10-04,11,56.48
2027-10-04,12,58.15
2027-10-04,13,56.64
2027-10-04,14,52.93
2027-10-04,15,49.27
2027-10-04,16,47.8
2027-10-04,17,49.16
2027-10-04,18,51.76
2027-10-04,19,52.84
2027-10-04,20,50.83
2027-10-04,21,46.62
2027-10-04,22,42.37
2027-10-04,23,39.53
2027-10-04,24,38.16
2027-10-05,1,37.64
2027-10-05,2,37.65
2027-10-05,3,37.67
2027-10-05,4,37.74
2027-10-05,5,37.99
2027-10-05,6,38.67
2027-10-05,7,40.22
2027-10-05,8,43.1
2027-10-05,9,47.42
2027-10-05,10,52.48
2027-10-05,11,56.7
2027-10-05,12,58.38
2027-10-05,13,56.86
2027-10-05,14,53.14
2027-10-05,15,49.46
2027-10-05,16,47.99
2027-10-05,17,49.35
2027-10-05,18,51.96
2027-10-05,19,53.05
2027-10-05,20,51.03
2027-10-05,21,46.8
2027-10-05,22,42.54
2027-10-05,23,39.68
2027-10-05,24,38.3
2027-10-06,1,37.79
2027-10-06,2,37.79
2027-10-06,3,37.81
2027-10-06,4,37.89
2027-10-06,5,38.14
2027-10-06,6,38.82
2027-10-06,7,40.38
2027-10-06,8,43.27
2027-10-06,9,47.61
2027-10-06,10,52.68
2027-10-06,11,56.92
2027-10-06,12,58.61
2027-10-06,13,57.08
2027-10-06,14,53.35
2027-10-06,15,49.65
2027-10-06,16,48.18
2027-10-06,17,49.55
2027-10-06,18,52.16
2027-10-06,19,53.26
2027-10-06,20,51.23
2027-10-06,21,46.98
2027-10-06,22,42.7
2027-10-06,23,39.84
2027-10-06,24,38.45
2027-10-07,1,37.94
2027-10-07,2,37.94
2027-10-07,3,37.96
2027-10-07,4,38.04
2027-10-07,5,38.29
2027-10-07,6,38.98
2027-10-07,7,40.53
2027-10-07,8,43.44
2027-10-07,9,47.79
2027-10-07,10,52.89
2027-10-07,11,57.14
2027-10-07,12,58.83
2027-10-07,13,57.3
2027-10-07,14,53.55
2027-10-07,15,49.85
2027-10-07,16,48.36
2027-10-07,17,49.74
2027-10-07,18,52.37
2027-10-07,19,53.46
2027-10-07,20,51.43
2027-10-07,21,47.16
2027-10-07,22,42.87
2027-10-07,23,39.99
2027-10-07,24,38.6
2027-10-08,1,38.08
2027-10-08,2,38.09
2027-10-08,3,38.11
2027-10-08,4,38.19
2027-10-08,5,38.44
2027-10-08,6,39.13
2027-10-08,7,40.69
2027-10-08,8,43.61
2027-10-08,9,47.98
2027-10-08,10,53.09
2027-10-08,11,57.36
2027-10-08,12,59.06
2027-10-08,13,57.52
2027-10-08,14,53.76
2027-10-08,15,50.04
2027-10-08,16,48.55
2027-10-08,17,49.93
2027-10-08,18,52.57
2027-10-08,19,53.67
2027-10-08,20,51.63
2027-10-08,21,47.35
2027-10-08,22,43.03
2027-10-08,23,40.15
2027-10-08,24,38.75
2027-10-09,1,21.03
2027-10-09,2,21.03
2027-10-09,3,21.04
2027-10-09,4,21.08
2027-10-09,5,21.22
2027-10-09,6,21.6
2027-10-09,7,22.47
2027-10-09,8,24.08
2027-10-09,9,26.49
2027-10-09,10,29.31
2027-10-09,11,31.67
2027-10-09,12,32.61
2027-10-09,13,31.76
2027-10-09,14,29.68
2027-10-09,15,27.63
2027-10-09,16,26.81
2027-10-09,17,27.57
2027-10-09,18,29.03
2027-10-09,19,29.63
2027-10-09,20,28.51
2027-10-09,21,26.14
2027-10-09,22,23.76
2027-10-09,23,22.17
2027-10-09,24,21.4
2027-10-10,1,21.11
2027-10-10,2,21.11
2027-10-10,3,21.12
2027-10-10,4,21.17
2027-10-10,5,21.31
2027-10-10,6,21.69
2027-10-10,7,22.56
2027-10-10,8,24.17
2027-10-10,9,26.59
2027-10-10,10,29.43
2027-10-10,11,31.79
2027-10-10,12,32.74
2027-10-10,13,31.89
2027-10-10,14,29.8
2027-10-10,15,27.74
2027-10-10,16,26.91
2027-10-10,17,27.68
2027-10-10,18,29.14
2027-10-10,19,29.75
2027-10-10,20,28.62
2027-10-10,21,26.24
2027-10-10,22,23.85
2027-10-10,23,22.25
2027-10-10,24,21.48
2027-10-11,1,38.53
2027-10-11,2,38.54
2027-10-11,3,38.55
2027-10-11,4,38.63
2027-10-11,5,38.89
2027-10-11,6,39.59
2027-10-11,7,41.17
2027-10-11,8,44.12
2027-10-11,9,48.54
2027-10-11,10,53.71
2027-10-11,11,58.03
2027-10-11,12,59.76
2027-10-11,13,58.2
2027-10-11,14,54.39
2027-10-11,15,50.63
2027-10-11,16,49.12
2027-10-11,17,50.52
2027-10-11,18,53.19
2027-10-11,19,54.3
2027-10-11,20,52.23
2027-10-11,21,47.9
2027-10-11,22,43.54
2027-10-11,23,40.62
2027-10-11,24,39.21
2027-10-12,1,38.68
2027-10-12,2,38.68
2027-10-12,3,38.7
2027-10-12,4,38.78
2027-10-12,5,39.04
2027-10-12,6,39.74
2027-10-12,7,41.33
2027-10-12,8,44.29
2027-10-12,9,48.73
2027-10-12,10,53.92
2027-10-12,11,58.26
2027-10-12,12,59.99
2027-10-12,13,58.42
2027-10-12,14,54.6
2027-10-12,15,50.82
2027-10-12,16,49.31
2027-10-12,17,50.71
2027-10-12,18,53.39
2027-10-12,19,54.51
2027-10-12,20,52.44
2027-10-12,21,48.09
2027-10-12,22,43.71
2027-10-12,23,40.77
2027-10-12,24,39.36
2027-10-13,1,38.83
2027-10-13,2,38.83
2027-10-13,3,38.85
2027-10-13,4,38.93
2027-10-13,5,39.19
2027-10-13,6,39.89
2027-10-13,7,41.49
2027-10-13,8,44.46
2027-10-13,9,48.92
2027-10-13,10,54.13
2027-10-13,11,58.48
2027-10-13,12,60.22
2027-10-13,13,58.65
2027-10-13,14,54.81
2027-10-13,15,51.02
2027-10-13,16,49.5
2027-10-13,17,50.91
2027-10-13,18,53.6
2027-10-13,19,54.72
2027-10-13,20,52.64
2027-10-13,21,48.27
2027-10-13,22,43.88
2027-10-13,23,40.93
2027-10-13,24,39.51
2027-10-14,1,38.98
2027-10-14,2,38.98
2027-10-14,3,39.0
2027-10-14,4,39.08
2027-10-14,5,39.34
2027-10-14,6,40.05
2027-10-14,7,41.65
2027-10-14,8,44.63
2027-10-14,9,49.11
2027-10-14,10,54.34
2027-10-14,11,58.71
2027-10-14,12,60.45
2027-10-14,13,58.88
2027-10-14,14,55.03
2027-10-14,15,51.22
2027-10-14,16,49.69
2027-10-14,17,51.11
2027-10-14,18,53.81
2027-10-14,19,54.93
2027-10-14,20,52.84
2027-10-14,21,48.46
2027-10-14,22,44.05
2027-10-14,23,41.09
2027-10-14,24,39.66
2027-10-15,1,39.13
2027-10-15,2,39.14
2027-10-15,3,39.16
2027-10-15,4,39.23
2027-10-15,5,39.49
2027-10-15,6,40.2
2027-10-15,7,41.81
2027-10-15,8,44.8
2027-10-15,9,49.3
2027-10-15,10,54.55
2027-10-15,11,58.94
2027-10-15,12,60.69
2027-10-15,13,59.11
2027-10-15,14,55.24
2027-10-15,15,51.41
2027-10-15,16,49.88
2027-10-15,17,51.3
2027-10-15,18,54.01
2027-10-15,19,55.15
2027-10-15,20,53.05
2027-10-15,21,48.65
2027-10-15,22,44.22
2027-10-15,23,41.25
2027-10-15,24,39.82
2027-10-16,1,21.61
2027-10-16,2,21.61
2027-10-16,3,21.62
2027-10-16,4,21.66
2027-10-16,5,21.8
2027-10-16,6,22.2
2027-10-16,7,23.08
2027-10-16,8,24.74
2027-10-16,9,27.22
2027-10-16,10,30.12
2027-10-16,11,32.54
2027-10-16,12,33.51
2027-10-16,13,32.63
2027-10-16,14,30.5
2027-10-16,15,28.39
2027-10-16,16,27.54
2027-10-16,17,28.33
2027-10-16,18,29.82
2027-10-16,19,30.45
2027-10-16,20,29.29
2027-10-16,21,26.86
2027-10-16,22,24.41
2027-10-16,23,22.77
2027-10-16,24,21.98
2027-10-17,1,21.69
2027-10-17,2,21.69
2027-10-17,3,21.7
2027-10-17,4,21.75
2027-10-17,5,21.89
2027-10-17,6,22.28
2027-10-17,7,23.17
2027-10-17,8,24.83
2027-10-17,9,27.32
2027-10-17,10,30.24
2027-10-17,11,32.67
2027-10-17,12,33.64
2027-10-17,13,32.76
2027-10-17,14,30.62
2027-10-17,15,28.5
2027-10-17,16,27.65
2027-10-17,17,28.43
2027-10-17,18,29.94
2027-10-17,19,30.56
2027-10-17,20,29.4
2027-10-17,21,26.96
2027-10-17,22,24.51
2027-10-17,23,22.86
2027-10-17,24,22.07
2027-10-18,1,39.58
2027-10-18,2,39.59
2027-10-18,3,39.61
2027-10-18,4,39.69
2027-10-18,5,39.95
2027-10-18,6,40.67
2027-10-18,7,42.29
2027-10-18,8,45.32
2027-10-18,9,49.87
2027-10-18,10,55.18
2027-10-18,11,59.62
2027-10-18,12,61.39
2027-10-18,13,59.79
2027-10-18,14,55.88
2027-10-18,15,52.01
2027-10-18,16,50.46
2027-10-18,17,51.9
2027-10-18,18,54.64
2027-10-18,19,55.78
2027-10-18,20,53.66
2027-10-18,21,49.21
2027-10-18,22,44.73
2027-10-18,23,41.73
2027-10-18,24,40.28
2027-10-19,1,39.74
2027-10-19,2,39.74
2027-10-19,3,39.76
2027-10-19,4,39.84
2027-10-19,5,40.1
2027-10-19,6,40.82
2027-10-19,7,42.46
2027-10-19,8,45.5
2027-10-19,9,50.06
2027-10-19,10,55.39
2027-10-19,11,59.85
2027-10-19,12,61.62
2027-10-19,13,60.02
2027-10-19,14,56.09
2027-10-19,15,52.21
2027-10-19,16,50.66
2027-10-19,17,52.1
2027-10-19,18,54.85
2027-10-19,19,56.0
2027-10-19,20,53.87
2027-10-19,21,49.4
2027-10-19,22,44.9
2027-10-19,23,41.89
2027-10-19,24,40.43
2027-10-20,1,39.89
2027-10-20,2,39.89
2027-10-20,3,39.91
2027-10-20,4,39.99
2027-10-20,5,40.26
2027-10-20,6,40.98
2027-10-20,7,42.62
2027-10-20,8,45.67
2027-10-20,9,50.25
2027-10-20,10,55.61
2027-10-20,11,60.08
2027-10-20,12,61.86
2027-10-20,13,60.25
2027-10-20,14,56.31
2027-10-20,15,52.41
2027-10-20,16,50.85
2027-10-20,17,52.29
2027-10-20,18,55.06
2027-10-20,19,56.21
2027-10-20,20,54.07
2027-10-20,21,49.59
2027-10-20,22,45.07
2027-10-20,23,42.05
2027-10-20,24,40.59
2027-10-21,1,40.04
2027-10-21,2,40.04
2027-10-21,3,40.06
2027-10-21,4,40.14
2027-10-21,5,40.41
2027-10-21,6,41.13
2027-10-21,7,42.78
2027-10-21,8,45.84
2027-10-21,9,50.44
2027-10-21,10,55.82
2027-10-21,11,60.3
2027-10-21,12,62.09
2027-10-21,13,60.48
2027-10-21,14,56.52
2027-10-21,15,52.61
2027-10-21,16,51.04
2027-10-21,17,52.49
2027-10-21,18,55.27
2027-10-21,19,56.42
2027-10-21,20,54.28
2027-10-21,21,49.78
2027-10-21,22,45.24
2027-10-21,23,42.21
2027-10-21,24,40.74
2027-10-22,1,40.19
2027-10-22,2,40.19
2027-10-22,3,40.22
2027-10-22,4,40.3
2027-10-22,5,40.56
2027-10-22,6,41.29
2027-10-22,7,42.94
2027-10-22,8,46.02
2027-10-22,9,50.63
2027-10-22,10,56.03
2027-10-22,11,60.53
2027-10-22,12,62.33
2027-10-22,13,60.7
2027-10-22,14,56.73
2027-10-22,15,52.81
2027-10-22,16,51.23
2027-10-22,17,52.69
2027-10-22,18,55.48
2027-10-22,19,56.64
2027-10-22,20,54.48
2027-10-22,21,49.97
2027-10-22,22,45.41
2027-10-22,23,42.37
2027-10-22,24,40.9
2027-10-23,1,22.19
2027-10-23,2,22.19
2027-10-23,3,22.2
2027-10-23,4,22.25
2027-10-23,5,22.39
2027-10-23,6,22.79
2027-10-23,7,23.71
2027-10-23,8,25.4
2027-10-23,9,27.95
2027-10-23,10,30.93
2027-10-23,11,33.42
2027-10-23,12,34.41
2027-10-23,13,33.51
2027-10-23,14,31.32
2027-10-23,15,29.15
2027-10-23,16,28.29
2027-10-23,17,29.09
2027-10-23,18,30.63
2027-10-23,19,31.27
2027-10-23,20,30.08
2027-10-23,21,27.58
2027-10-23,22,25.07
2027-10-23,23,23.39
2027-10-23,24,22.58
2027-10-24,1,22.27
2027-10-24,2,22.27
2027-10-24,3,22.28
2027-10-24,4,22.33
2027-10-24,5,22.48
2027-10-24,6,22.88
2027-10-24,7,23.8
2027-10-24,8,25.5
2027-10-24,9,28.06
2027-10-24,10,31.05
2027-10-24,11,33.54
2027-10-24,12,34.54
2027-10-24,13,33.64
2027-10-24,14,31.44
2027-10-24,15,29.26
2027-10-24,16,28.39
2027-10-24,17,29.2
2027-10-24,18,30.74
2027-10-24,19,31.39
2027-10-24,20,30.19
2027-10-24,21,27.69
2027-10-24,22,25.17
2027-10-24,23,23.48
2027-10-24,24,22.66
2027-10-25,1,40.64
2027-10-25,2,40.65
2027-10-25,3,40.67
2027-10-25,4,40.75
2027-10-25,5,41.02
2027-10-25,6,41.76
2027-10-25,7,43.43
2027-10-25,8,46.54
2027-10-25,9,51.2
2027-10-25,10,56.66
2027-10-25,11,61.22
2027-10-25,12,63.03
2027-10-25,13,61.39
2027-10-25,14,57.37
2027-10-25,15,53.4
2027-10-25,16,51.81
2027-10-25,17,53.29
2027-10-25,18,56.1
2027-10-25,19,57.28
2027-10-25,20,55.1
2027-10-25,21,50.53
2027-10-25,22,45.93
2027-10-25,23,42.84
2027-10-25,24,41.36
2027-10-26,1,40.8
2027-10-26,2,40.8
2027-10-26,3,40.82
2027-10-26,4,40.9
2027-10-26,5,41.17
2027-10-26,6,41.91
2027-10-26,7,43.59
2027-10-26,8,46.71
2027-10-26,9,51.39
2027-10-26,10,56.87
2027-10-26,11,61.44
2027-10-26,12,63.27
2027-10-26,13,61.62
2027-10-26,14,57.59
2027-10-26,15,53.6
2027-10-26,16,52.01
2027-10-26,17,53.49
2027-10-26,18,56.31
2027-10-26,19,57.49
2027-10-26,20,55.3
2027-10-26,21,50.72
2027-10-26,22,46.1
2027-10-26,23,43.0
2027-10-26,24,41.51
2027-10-27,1,40.95
2027-10-27,2,40.95
2027-10-27,3,40.97
2027-10-27,4,41.05
2027-10-27,5,41.32
2027-10-27,6,42.07
2027-10-27,7,43.75
2027-10-27,8,46.88
2027-10-27,9,51.58
2027-10-27,10,57.08
2027-10-27,11,61.67
2027-10-27,12,63.5
2027-10-27,13,61.85
2027-10-27,14,57.8
2027-10-27,15,53.8
2027-10-27,16,52.2
2027-10-27,17,53.68
2027-10-27,18,56.52
2027-10-27,19,57.7
2027-10-27,20,55.51
2027-10-27,21,50.91
2027-10-27,22,46.27
2027-10-27,23,43.16
2027-10-27,24,41.66
2027-10-28,1,41.1
2027-10-28,2,41.1
2027-10-28,3,41.12
2027-10-28,4,41.2
2027-10-28,5,41.48
2027-10-28,6,42.22
2027-10-28,7,43.91
2027-10-28,8,47.05
2027-10-28,9,51.77
2027-10-28,10,57.29
2027-10-28,11,61.9
2027-10-28,12,63.73
2027-10-28,13,62.07
2027-10-28,14,58.01
2027-10-28,15,54.0
2027-10-28,16,52.39
2027-10-28,17,53.88
2027-10-28,18,56.73
2027-10-28,19,57.91
2027-10-28,20,55.71
2027-10-28,21,51.09
2027-10-28,22,46.44
2027-10-28,23,43.32
2027-10-28,24,41.82
2027-10-29,1,41.25
2027-10-29,2,41.25
2027-10-29,3,41.27
2027-10-29,4,41.36
2027-10-29,5,41.63
2027-10-29,6,42.37
2027-10-29,7,44.07
2027-10-29,8,47.23
2027-10-29,9,51.96
2027-10-29,10,57.5
2027-10-29,11,62.12
2027-10-29,12,63.97
2027-10-29,13,62.3
2027-10-29,14,58.22
2027-10-29,15,54.19
2027-10-29,16,52.58
2027-10-29,17,54.08
2027-10-29,18,56.93
2027-10-29,19,58.13
2027-10-29,20,55.91
2027-10-29,21,51.28
2027-10-29,22,46.61
2027-10-29,23,43.48
2027-10-29,24,41.97
2027-10-30,1,22.77
2027-10-30,2,22.77
2027-10-30,3,22.78
2027-10-30,4,22.83
2027-10-30,5,22.98
2027-10-30,6,23.39
2027-10-30,7,24.33
2027-10-30,8,26.07
2027-10-30,9,28.68
2027-10-30,10,31.74
2027-10-30,11,34.29
2027-10-30,12,35.31
2027-10-30,13,34.39
2027-10-30,14,32.14
2027-10-30,15,29.91
2027-10-30,16,29.02
2027-10-30,17,29.85
2027-10-30,18,31.43
2027-10-30,19,32.09
2027-10-30,20,30.86
2027-10-30,21,28.31
2027-10-30,22,25.73
2027-10-30,23,24.0
2027-10-30,24,23.17
2027-10-31,1,22.85
2027-10-31,2,22.85
2027-10-31,3,22.86
2027-10-31,4,22.86
2027-10-31,5,22.91
2027-10-31,6,23.06
2027-10-31,7,23.48
2027-10-31,8,24.41
2027-10-31,9,26.16
2027-10-31,10,28.79
2027-10-31,11,31.85
2027-10-31,12,34.42
2027-10-31,13,35.44
2027-10-31,14,34.51
2027-10-31,15,32.26
2027-10-31,16,30.02
2027-10-31,17,29.13
2027-10-31,18,29.96
2027-10-31,19,31.54
2027-10-31,20,32.2
2027-10-31,21,30.98
2027-10-31,22,28.41
2027-10-31,23,25.82
2027-10-31,24,24.09
2027-10-31,25,23.25
2027-11-01,1,41.69
2027-11-01,2,41.7
2027-11-01,3,41.72
2027-11-01,4,41.8
2027-11-01,5,42.08
2027-11-01,6,42.84
2027-11-01,7,44.55
2027-11-01,8,47.74
2027-11-01,9,52.53
2027-11-01,10,58.13
2027-11-01,11,62.8
2027-11-01,12,64.66
2027-11-01,13,62.98
2027-11-01,14,58.86
2027-11-01,15,54.78
2027-11-01,16,53.15
2027-11-01,17,54.66
2027-11-01,18,57.55
2027-11-01,19,58.76
2027-11-01,20,56.52
2027-11-01,21,51.84
2027-11-01,22,47.11
2027-11-01,23,43.95
2027-11-01,24,42.43
2027-11-02,1,41.84
2027-11-02,2,41.85
2027-11-02,3,41.87
2027-11-02,4,41.95
2027-11-02,5,42.23
2027-11-02,6,42.99
2027-11-02,7,44.71
2027-11-02,8,47.91
2027-11-02,9,52.71
2027-11-02,10,58.33
2027-11-02,11,63.02
2027-11-02,12,64.89
2027-11-02,13,63.2
2027-11-02,14,59.07
2027-11-02,15,54.98
2027-11-02,16,53.34
2027-11-02,17,54.86
2027-11-02,18,57.76
2027-11-02,19,58.97
2027-11-02,20,56.72
2027-11-02,21,52.02
2027-11-02,22,47.28
2027-11-02,23,44.11
2027-11-02,24,42.58
2027-11-03,1,41.99
2027-11-03,2,42.0
2027-11-03,3,42.02
2027-11-03,4,42.1
2027-11-03,5,42.38
2027-11-03,6,43.14
2027-11-03,7,44.87
2027-11-03,8,48.08
2027-11-03,9,52.9
2027-11-03,10,58.54
2027-11-03,11,63.24
2027-11-03,12,65.12
2027-11-03,13,63.42
2027-11-03,14,59.28
2027-11-03,15,55.17
2027-11-03,16,53.53
2027-11-03,17,55.05
2027-11-03,18,57.96
2027-11-03,19,59.17
2027-11-03,20,56.92
2027-11-03,21,52.2
2027-11-03,22,47.45
2027-11-03,23,44.26
2027-11-03,24,42.73
2027-11-04,1,42.14
2027-11-04,2,42.14
2027-11-04,3,42.16
2027-11-04,4,42.25
2027-11-04,5,42.53
2027-11-04,6,43.29
2027-11-04,7,45.02
2027-11-04,8,48.25
2027-11-04,9,53.08
2027-11-04,10,58.74
2027-11-04,11,63.47
2027-11-04,12,65.35
2027-11-04,13,63.65
2027-11-04,14,59.48
2027-11-04,15,55.37
2027-11-04,16,53.72
2027-11-04,17,55.25
2027-11-04,18,58.17
2027-11-04,19,59.38
2027-11-04,20,57.12
2027-11-04,21,52.39
2027-11-04,22,47.61
2027-11-04,23,44.42
2027-11-04,24,42.88
2027-11-05,1,42.28
2027-11-05,2,42.29
2027-11-05,3,42.31
2027-11-05,4,42.4
2027-11-05,5,42.68
2027-11-05,6,43.44
2027-11-05,7,45.18
2027-11-05,8,48.41
2027-11-05,9,53.27
2027-11-05,10,58.95
2027-11-05,11,63.69
2027-11-05,12,65.58
2027-11-05,13,63.87
2027-11-05,14,59.69
2027-11-05,15,55.56
2027-11-05,16,53.9
2027-11-05,17,55.44
2027-11-05,18,58.37
2027-11-05,19,59.59
2027-11-05,20,57.32
2027-11-05,21,52.57
2027-11-05,22,47.78
2027-11-05,23,44.57
2027-11-05,24,43.03
2027-11-06,1,23.34
2027-11-06,2,23.34
2027-11-06,3,23.35
2027-11-06,4,23.4
2027-11-06,5,23.55
2027-11-06,6,23.98
2027-11-06,7,24.93
2027-11-06,8,26.72
2027-11-06,9,29.4
2027-11-06,10,32.53
2027-11-06,11,35.15
2027-11-06,12,36.19
2027-11-06,13,35.25
2027-11-06,14,32.94
2027-11-06,15,30.66
2027-11-06,16,29.75
2027-11-06,17,30.6
2027-11-06,18,32.21
2027-11-06,19,32.89
2027-11-06,20,31.64
2027-11-06,21,29.01
2027-11-06,22,26.37
2027-11-06,23,24.6
2027-11-06,24,23.75
2027-11-07,1,23.42
2027-11-07,2,23.42
2027-11-07,3,23.43
2027-11-07,4,23.48
2027-11-07,5,23.63
2027-11-07,6,24.06
2027-11-07,7,25.02
2027-11-07,8,26.81
2027-11-07,9,29.5
2027-11-07,10,32.64
2027-11-07,11,35.27
2027-11-07,12,36.32
2027-11-07,13,35.37
2027-11-07,14,33.06
2027-11-07,15,30.77
2027-11-07,16,29.85
2027-11-07,17,30.7
2027-11-07,18,32.32
2027-11-07,19,33.0
2027-11-07,20,31.74
2027-11-07,21,29.11
2027-11-07,22,26.46
2027-11-07,23,24.68
2027-11-07,24,23.83
2027-11-08,1,42.72
2027-11-08,2,42.72
2027-11-08,3,42.75
2027-11-08,4,42.83
2027-11-08,5,43.12
2027-11-08,6,43.89
2027-11-08,7,45.64
2027-11-08,8,48.91
2027-11-08,9,53.82
2027-11-08,10,59.56
2027-11-08,11,64.34
2027-11-08,12,66.25
2027-11-08,13,64.53
2027-11-08,14,60.31
2027-11-08,15,56.13
2027-11-08,16,54.46
2027-11-08,17,56.01
2027-11-08,18,58.97
2027-11-08,19,60.2
2027-11-08,20,57.91
2027-11-08,21,53.11
2027-11-08,22,48.27
2027-11-08,23,45.03
2027-11-08,24,43.47
2027-11-09,1,42.86
2027-11-09,2,42.87
2027-11-09,3,42.89
2027-11-09,4,42.98
2027-11-09,5,43.26
2027-11-09,6,44.04
2027-11-09,7,45.8
2027-11-09,8,49.08
2027-11-09,9,54.0
2027-11-09,10,59.76
2027-11-09,11,64.56
2027-11-09,12,66.48
2027-11-09,13,64.74
2027-11-09,14,60.51
2027-11-09,15,56.32
2027-11-09,16,54.64
2027-11-09,17,56.2
2027-11-09,18,59.17
2027-11-09,19,60.41
2027-11-09,20,58.11
2027-11-09,21,53.29
2027-11-09,22,48.43
2027-11-09,23,45.18
2027-11-09,24,43.62
2027-11-10,1,43.01
2027-11-10,2,43.01
2027-11-10,3,43.03
2027-11-10,4,43.12
2027-11-10,5,43.4
2027-11-10,6,44.18
2027-11-10,7,45.95
2027-11-10,8,49.24
2027-11-10,9,54.18
2027-11-10,10,59.95
2027-11-10,11,64.77
2027-11-10,12,66.7
