fecha,hora,generacion_kwh
2027-09-26,19,4.01
2027-09-26,20,1.03
2027-09-26,21,0.2
2027-09-26,22,0.03
2027-09-26,23,0.0
2027-09-26,24,0.0
2027-09-27,1,0.0
2027-09-27,2,0.0
2027-09-27,3,0.0
2027-09-27,4,0.0
2027-09-27,5,0.0
2027-09-27,6,0.01
2027-09-27,7,0.08
2027-09-27,8,0.52
2027-09-27,9,2.51
2027-09-27,10,9.26
2027-09-27,11,26.21
2027-09-27,12,56.8
2027-09-27,13,94.28
2027-09-27,14,119.85
2027-09-27,15,116.7
2027-09-27,16,87.03
2027-09-27,17,49.71
2027-09-27,18,21.75
2027-09-27,19,7.29
2027-09-27,20,1.87
2027-09-27,21,0.37
2027-09-27,22,0.06
2027-09-27,23,0.01
2027-09-27,24,0.0
2027-09-28,1,0.0
2027-09-28,2,0.0
2027-09-28,3,0.0
2027-09-28,4,0.0
2027-09-28,5,0.0
2027-09-28,6,0.01
2027-09-28,7,0.04
2027-09-28,8,0.26
2027-09-28,9,1.27
2027-09-28,10,4.69
2027-09-28,11,13.27
2027-09-28,12,28.75
2027-09-28,13,47.72
2027-09-28,14,60.66
2027-09-28,15,59.07
2027-09-28,16,44.05
2027-09-28,17,25.16
2027-09-28,18,11.01
2027-09-28,19,3.69
2027-09-28,20,0.95
2027-09-28,21,0.19
2027-09-28,22,0.03
2027-09-28,23,0.0
2027-09-28,24,0.0
2027-09-29,1,0.0
2027-09-29,2,0.0
2027-09-29,3,0.0
2027-09-29,4,0.0
2027-09-29,5,0.0
2027-09-29,6,0.01
2027-09-29,7,0.08
2027-09-29,8,0.48
2027-09-29,9,2.3
2027-09-29,10,8.5
2027-09-29,11,24.04
2027-09-29,12,52.1
2027-09-29,13,86.47
2027-09-29,14,109.93
2027-09-29,15,107.04
2027-09-29,16,79.83
2027-09-29,17,45.6
2027-09-29,18,19.95
2027-09-29,19,6.68
2027-09-29,20,1.72
2027-09-29,21,0.34
2027-09-29,22,0.05
2027-09-29,23,0.01
2027-09-29,24,0.0
2027-09-30,1,0.0
2027-09-30,2,0.0
2027-09-30,3,0.0
2027-09-30,4,0.0
2027-09-30,5,0.0
2027-09-30,6,0.01
2027-09-30,7,0.05
2027-09-30,8,0.33
2027-09-30,9,1.59
2027-09-30,10,5.87
2027-09-30,11,16.59
2027-09-30,12,35.96
2027-09-30,13,59.68
2027-09-30,14,75.87
2027-09-30,15,73.87
2027-09-30,16,55.09
2027-09-30,17,31.47
2027-09-30,18,13.77
2027-09-30,19,4.61
2027-09-30,20,1.18
2027-09-30,21,0.23
2027-09-30,22,0.04
2027-09-30,23,0.0
2027-09-30,24,0.0
2027-10-01,1,0.0
2027-10-01,2,0.0
2027-10-01,3,0.0
2027-10-01,4,0.0
2027-10-01,5,0.0
2027-10-01,6,0.01
2027-10-01,7,0.06
2027-10-01,8,0.37
2027-10-01,9,1.77
2027-10-01,10,6.55
2027-10-01,11,18.54
2027-10-01,12,40.18
2027-10-01,13,66.69
2027-10-01,14,84.78
2027-10-01,15,82.54
2027-10-01,16,61.56
2027-10-01,17,35.16
2027-10-01,18,15.38
2027-10-01,19,5.16
2027-10-01,20,1.32
2027-10-01,21,0.26
2027-10-01,22,0.04
2027-10-01,23,0.0
2027-10-01,24,0.0
2027-10-02,1,0.0
2027-10-02,2,0.0
2027-10-02,3,0.0
2027-10-02,4,0.0
2027-10-02,5,0.0
2027-10-02,6,0.01
2027-10-02,7,0.07
2027-10-02,8,0.43
2027-10-02,9,2.06
2027-10-02,10,7.6
2027-10-02,11,21.5
2027-10-02,12,46.6
2027-10-02,13,77.34
2027-10-02,14,98.32
2027-10-02,15,95.73
2027-10-02,16,71.39
2027-10-02,17,40.78
2027-10-02,18,17.84
2027-10-02,19,5.98
2027-10-02,20,1.53
2027-10-02,21,0.3
2027-10-02,22,0.05
2027-10-02,23,0.01
2027-10-02,24,0.0
2027-10-03,1,0.0
2027-10-03,2,0.0
2027-10-03,3,0.0
2027-10-03,4,0.0
2027-10-03,5,0.0
2027-10-03,6,0.01
2027-10-03,7,0.04
2027-10-03,8,0.27
2027-10-03,9,1.29
2027-10-03,10,4.76
2027-10-03,11,13.48
2027-10-03,12,29.2
2027-10-03,13,48.47
2027-10-03,14,61.62
2027-10-03,15,60.0
2027-10-03,16,44.75
2027-10-03,17,25.56
2027-10-03,18,11.18
2027-10-03,19,3.75
2027-10-03,20,0.96
2027-10-03,21,0.19
2027-10-03,22,0.03
2027-10-03,23,0.0
2027-10-03,24,0.0
2027-10-04,1,0.0
2027-10-04,2,0.0
2027-10-04,3,0.0
2027-10-04,4,0.0
2027-10-04,5,0.0
2027-10-04,6,0.01
2027-10-04,7,0.08
2027-10-04,8,0.48
2027-10-04,9,2.31
2027-10-04,10,8.52
2027-10-04,11,24.1
2027-10-04,12,52.22
2027-10-04,13,86.67
2027-10-04,14,110.17
2027-10-04,15,107.27
2027-10-04,16,80.0
2027-10-04,17,45.7
2027-10-04,18,19.99
2027-10-04,19,6.7
2027-10-04,20,1.72
2027-10-04,21,0.34
2027-10-04,22,0.05
2027-10-04,23,0.01
2027-10-04,24,0.0
2027-10-05,1,0.0
2027-10-05,2,0.0
2027-10-05,3,0.0
2027-10-05,4,0.0
2027-10-05,5,0.0
2027-10-05,6,0.0
2027-10-05,7,0.04
2027-10-05,8,0.24
2027-10-05,9,1.16
2027-10-05,10,4.29
2027-10-05,11,12.14
2027-10-05,12,26.3
2027-10-05,13,43.65
2027-10-05,14,55.49
2027-10-05,15,54.03
2027-10-05,16,40.29
2027-10-05,17,23.02
2027-10-05,18,10.07
2027-10-05,19,3.37
2027-10-05,20,0.87
2027-10-05,21,0.17
2027-10-05,22,0.03
2027-10-05,23,0.0
2027-10-05,24,0.0
2027-10-06,1,0.0
2027-10-06,2,0.0
2027-10-06,3,0.0
2027-10-06,4,0.0
2027-10-06,5,0.0
2027-10-06,6,0.01
2027-10-06,7,0.07
2027-10-06,8,0.44
2027-10-06,9,2.14
2027-10-06,10,7.89
2027-10-06,11,22.31
2027-10-06,12,48.36
2027-10-06,13,80.26
2027-10-06,14,102.03
2027-10-06,15,99.34
2027-10-06,16,74.09
2027-10-06,17,42.32
2027-10-06,18,18.51
2027-10-06,19,6.2
2027-10-06,20,1.59
2027-10-06,21,0.31
2027-10-06,22,0.05
2027-10-06,23,0.01
2027-10-06,24,0.0
2027-10-07,1,0.0
2027-10-07,2,0.0
2027-10-07,3,0.0
2027-10-07,4,0.0
2027-10-07,5,0.0
2027-10-07,6,0.01
2027-10-07,7,0.05
2027-10-07,8,0.3
2027-10-07,9,1.43
2027-10-07,10,5.3
2027-10-07,11,14.99
2027-10-07,12,32.48
2027-10-07,13,53.91
2027-10-07,14,68.53
2027-10-07,15,66.73
2027-10-07,16,49.76
2027-10-07,17,28.43
2027-10-07,18,12.44
2027-10-07,19,4.17
2027-10-07,20,1.07
2027-10-07,21,0.21
2027-10-07,22,0.03
2027-10-07,23,0.0
2027-10-07,24,0.0
2027-10-08,1,0.0
2027-10-08,2,0.0
2027-10-08,3,0.0
2027-10-08,4,0.0
2027-10-08,5,0.0
2027-10-08,6,0.01
2027-10-08,7,0.05
2027-10-08,8,0.34
2027-10-08,9,1.66
2027-10-08,10,6.12
2027-10-08,11,17.33
2027-10-08,12,37.55
2027-10-08,13,62.32
2027-10-08,14,79.23
2027-10-08,15,77.14
2027-10-08,16,57.53
2027-10-08,17,32.86
2027-10-08,18,14.38
2027-10-08,19,4.82
2027-10-08,20,1.24
2027-10-08,21,0.24
2027-10-08,22,0.04
2027-10-08,23,0.0
2027-10-08,24,0.0
2027-10-09,1,0.0
2027-10-09,2,0.0
2027-10-09,3,0.0
2027-10-09,4,0.0
2027-10-09,5,0.0
2027-10-09,6,0.01
2027-10-09,7,0.06
2027-10-09,8,0.39
2027-10-09,9,1.86
2027-10-09,10,6.89
2027-10-09,11,19.49
2027-10-09,12,42.23
2027-10-09,13,70.09
2027-10-09,14,89.11
2027-10-09,15,86.76
2027-10-09,16,64.7
2027-10-09,17,36.96
2027-10-09,18,16.17
2027-10-09,19,5.42
2027-10-09,20,1.39
2027-10-09,21,0.27
2027-10-09,22,0.04
2027-10-09,23,0.0
2027-10-09,24,0.0
2027-10-10,1,0.0
2027-10-10,2,0.0
2027-10-10,3,0.0
2027-10-10,4,0.0
2027-10-10,5,0.0
2027-10-10,6,0.0
2027-10-10,7,0.04
2027-10-10,8,0.25
2027-10-10,9,1.2
2027-10-10,10,4.43
2027-10-10,11,12.54
2027-10-10,12,27.18
2027-10-10,13,45.12
2027-10-10,14,57.35
2027-10-10,15,55.84
2027-10-10,16,41.65
2027-10-10,17,23.79
2027-10-10,18,10.41
2027-10-10,19,3.49
2027-10-10,20,0.9
2027-10-10,21,0.18
2027-10-10,22,0.03
2027-10-10,23,0.0
2027-10-10,24,0.0
2027-10-11,1,0.0
2027-10-11,2,0.0
2027-10-11,3,0.0
2027-10-11,4,0.0
2027-10-11,5,0.0
2027-10-11,6,0.01
2027-10-11,7,0.07
2027-10-11,8,0.44
2027-10-11,9,2.11
2027-10-11,10,7.79
2027-10-11,11,22.04
2027-10-11,12,47.75
2027-10-11,13,79.26
2027-10-11,14,100.76
2027-10-11,15,98.11
2027-10-11,16,73.17
2027-10-11,17,41.79
2027-10-11,18,18.28
2027-10-11,19,6.13
2027-10-11,20,1.57
2027-10-11,21,0.31
2027-10-11,22,0.05
2027-10-11,23,0.01
2027-10-11,24,0.0
2027-10-12,1,0.0
2027-10-12,2,0.0
2027-10-12,3,0.0
2027-10-12,4,0.0
2027-10-12,5,0.0
2027-10-12,6,0.0
2027-10-12,7,0.03
2027-10-12,8,0.22
2027-10-12,9,1.06
2027-10-12,10,3.91
2027-10-12,11,11.06
2027-10-12,12,23.98
2027-10-12,13,39.8
2027-10-12,14,50.59
2027-10-12,15,49.26
2027-10-12,16,36.74
2027-10-12,17,20.98
2027-10-12,18,9.18
2027-10-12,19,3.08
2027-10-12,20,0.79
2027-10-12,21,0.16
2027-10-12,22,0.02
2027-10-12,23,0.0
2027-10-12,24,0.0
2027-10-13,1,0.0
2027-10-13,2,0.0
2027-10-13,3,0.0
2027-10-13,4,0.0
2027-10-13,5,0.0
2027-10-13,6,0.01
2027-10-13,7,0.06
2027-10-13,8,0.41
2027-10-13,9,1.97
2027-10-13,10,7.28
2027-10-13,11,20.61
2027-10-13,12,44.66
2027-10-13,13,74.12
2027-10-13,14,94.23
2027-10-13,15,91.75
2027-10-13,16,68.43
2027-10-13,17,39.09
2027-10-13,18,17.1
2027-10-13,19,5.73
2027-10-13,20,1.47
2027-10-13,21,0.29
2027-10-13,22,0.04
2027-10-13,23,0.01
2027-10-13,24,0.0
2027-10-14,1,0.0
2027-10-14,2,0.0
2027-10-14,3,0.0
2027-10-14,4,0.0
2027-10-14,5,0.0
2027-10-14,6,0.01
2027-10-14,7,0.04
2027-10-14,8,0.27
2027-10-14,9,1.29
2027-10-14,10,4.77
2027-10-14,11,13.48
2027-10-14,12,29.22
2027-10-14,13,48.5
2027-10-14,14,61.65
2027-10-14,15,60.03
2027-10-14,16,44.77
2027-10-14,17,25.57
2027-10-14,18,11.19
2027-10-14,19,3.75
2027-10-14,20,0.96
2027-10-14,21,0.19
2027-10-14,22,0.03
2027-10-14,23,0.0
2027-10-14,24,0.0
2027-10-15,1,0.0
2027-10-15,2,0.0
2027-10-15,3,0.0
2027-10-15,4,0.0
2027-10-15,5,0.0
2027-10-15,6,0.01
2027-10-15,7,0.05
2027-10-15,8,0.32
2027-10-15,9,1.54
2027-10-15,10,5.7
2027-10-15,11,16.12
2027-10-15,12,34.94
2027-10-15,13,57.99
2027-10-15,14,73.72
2027-10-15,15,71.78
2027-10-15,16,53.53
2027-10-15,17,30.58
2027-10-15,18,13.38
2027-10-15,19,4.48
2027-10-15,20,1.15
2027-10-15,21,0.23
2027-10-15,22,0.03
2027-10-15,23,0.0
2027-10-15,24,0.0
2027-10-16,1,0.0
2027-10-16,2,0.0
2027-10-16,3,0.0
2027-10-16,4,0.0
2027-10-16,5,0.0
2027-10-16,6,0.01
2027-10-16,7,0.06
2027-10-16,8,0.35
2027-10-16,9,1.68
2027-10-16,10,6.22
2027-10-16,11,17.58
2027-10-16,12,38.11
2027-10-16,13,63.25
2027-10-16,14,80.4
2027-10-16,15,78.29
2027-10-16,16,58.38
2027-10-16,17,33.35
2027-10-16,18,14.59
2027-10-16,19,4.89
2027-10-16,20,1.25
2027-10-16,21,0.25
2027-10-16,22,0.04
2027-10-16,23,0.0
2027-10-16,24,0.0
2027-10-17,1,0.0
2027-10-17,2,0.0
2027-10-17,3,0.0
2027-10-17,4,0.0
2027-10-17,5,0.0
2027-10-17,6,0.0
2027-10-17,7,0.04
2027-10-17,8,0.23
2027-10-17,9,1.11
2027-10-17,10,4.11
2027-10-17,11,11.64
2027-10-17,12,25.22
2027-10-17,13,41.86
2027-10-17,14,53.21
2027-10-17,15,51.81
2027-10-17,16,38.64
2027-10-17,17,22.07
2027-10-17,18,9.66
2027-10-17,19,3.24
2027-10-17,20,0.83
2027-10-17,21,0.16
2027-10-17,22,0.02
2027-10-17,23,0.0
2027-10-17,24,0.0
2027-10-18,1,0.0
2027-10-18,2,0.0
2027-10-18,3,0.0
2027-10-18,4,0.0
2027-10-18,5,0.0
2027-10-18,6,0.01
2027-10-18,7,0.06
2027-10-18,8,0.4
2027-10-18,9,1.92
2027-10-18,10,7.09
2027-10-18,11,20.07
2027-10-18,12,43.49
2027-10-18,13,72.18
2027-10-18,14,91.76
2027-10-18,15,89.34
2027-10-18,16,66.63
2027-10-18,17,38.06
2027-10-18,18,16.65
2027-10-18,19,5.58
2027-10-18,20,1.43
2027-10-18,21,0.28
2027-10-18,22,0.04
2027-10-18,23,0.0
2027-10-18,24,0.0
2027-10-19,1,0.0
2027-10-19,2,0.0
2027-10-19,3,0.0
2027-10-19,4,0.0
2027-10-19,5,0.0
2027-10-19,6,0.0
2027-10-19,7,0.03
2027-10-19,8,0.2
2027-10-19,9,0.96
2027-10-19,10,3.56
2027-10-19,11,10.07
2027-10-19,12,21.81
2027-10-19,13,36.2
2027-10-19,14,46.02
2027-10-19,15,44.81
2027-10-19,16,33.42
2027-10-19,17,19.09
2027-10-19,18,8.35
2027-10-19,19,2.8
2027-10-19,20,0.72
2027-10-19,21,0.14
2027-10-19,22,0.02
2027-10-19,23,0.0
2027-10-19,24,0.0
2027-10-20,1,0.0
2027-10-20,2,0.0
2027-10-20,3,0.0
2027-10-20,4,0.0
2027-10-20,5,0.0
2027-10-20,6,0.01
2027-10-20,7,0.06
2027-10-20,8,0.38
2027-10-20,9,1.81
2027-10-20,10,6.7
2027-10-20,11,18.96
2027-10-20,12,41.08
2027-10-20,13,68.19
2027-10-20,14,86.69
2027-10-20,15,84.41
2027-10-20,16,62.95
2027-10-20,17,35.96
2027-10-20,18,15.73
2027-10-20,19,5.27
2027-10-20,20,1.35
2027-10-20,21,0.27
2027-10-20,22,0.04
2027-10-20,23,0.0
2027-10-20,24,0.0
2027-10-21,1,0.0
2027-10-21,2,0.0
2027-10-21,3,0.0
2027-10-21,4,0.0
2027-10-21,5,0.0
2027-10-21,6,0.0
2027-10-21,7,0.04
2027-10-21,8,0.24
2027-10-21,9,1.16
2027-10-21,10,4.27
2027-10-21,11,12.09
2027-10-21,12,26.21
2027-10-21,13,43.5
2027-10-21,14,55.29
2027-10-21,15,53.84
2027-10-21,16,40.15
2027-10-21,17,22.93
2027-10-21,18,10.03
2027-10-21,19,3.36
2027-10-21,20,0.86
2027-10-21,21,0.17
2027-10-21,22,0.03
2027-10-21,23,0.0
2027-10-21,24,0.0
2027-10-22,1,0.0
2027-10-22,2,0.0
2027-10-22,3,0.0
2027-10-22,4,0.0
2027-10-22,5,0.0
2027-10-22,6,0.01
2027-10-22,7,0.05
2027-10-22,8,0.3
2027-10-22,9,1.43
2027-10-22,10,5.28
2027-10-22,11,14.95
2027-10-22,12,32.4
2027-10-22,13,53.78
2027-10-22,14,68.37
2027-10-22,15,66.57
2027-10-22,16,49.64
2027-10-22,17,28.36
2027-10-22,18,12.41
2027-10-22,19,4.16
2027-10-22,20,1.07
2027-10-22,21,0.21
2027-10-22,22,0.03
2027-10-22,23,0.0
2027-10-22,24,0.0
2027-10-23,1,0.0
2027-10-23,2,0.0
2027-10-23,3,0.0
2027-10-23,4,0.0
2027-10-23,5,0.0
2027-10-23,6,0.01
2027-10-23,7,0.05
2027-10-23,8,0.31
2027-10-23,9,1.51
2027-10-23,10,5.59
2027-10-23,11,15.81
2027-10-23,12,34.27
2027-10-23,13,56.88
2027-10-23,14,72.31
2027-10-23,15,70.41
2027-10-23,16,52.51
2027-10-23,17,29.99
2027-10-23,18,13.12
2027-10-23,19,4.4
2027-10-23,20,1.13
2027-10-23,21,0.22
2027-10-23,22,0.03
2027-10-23,23,0.0
2027-10-23,24,0.0
2027-10-24,1,0.0
2027-10-24,2,0.0
2027-10-24,3,0.0
2027-10-24,4,0.0
2027-10-24,5,0.0
2027-10-24,6,0.0
2027-10-24,7,0.03
2027-10-24,8,0.21
2027-10-24,9,1.03
2027-10-24,10,3.81
2027-10-24,11,10.78
2027-10-24,12,23.35
2027-10-24,13,38.76
2027-10-24,14,49.27
2027-10-24,15,47.98
2027-10-24,16,35.78
2027-10-24,17,20.44
2027-10-24,18,8.94
2027-10-24,19,3.0
2027-10-24,20,0.77
2027-10-24,21,0.15
2027-10-24,22,0.02
2027-10-24,23,0.0
2027-10-24,24,0.0
2027-10-25,1,0.0
2027-10-25,2,0.0
2027-10-25,3,0.0
2027-10-25,4,0.0
2027-10-25,5,0.0
2027-10-25,6,0.01
2027-10-25,7,0.06
2027-10-25,8,0.36
2027-10-25,9,1.74
2027-10-25,10,6.44
2027-10-25,11,18.22
2027-10-25,12,39.48
2027-10-25,13,65.53
2027-10-25,14,83.3
2027-10-25,15,81.11
2027-10-25,16,60.49
2027-10-25,17,34.55
2027-10-25,18,15.12
2027-10-25,19,5.07
2027-10-25,20,1.3
2027-10-25,21,0.26
2027-10-25,22,0.04
2027-10-25,23,0.0
2027-10-25,24,0.0
2027-10-26,1,0.0
2027-10-26,2,0.0
2027-10-26,3,0.0
2027-10-26,4,0.0
2027-10-26,5,0.0
2027-10-26,6,0.0
2027-10-26,7,0.03
2027-10-26,8,0.18
2027-10-26,9,0.88
2027-10-26,10,3.23
2027-10-26,11,9.15
2027-10-26,12,19.82
2027-10-26,13,32.9
2027-10-26,14,41.82
2027-10-26,15,40.72
2027-10-26,16,30.37
2027-10-26,17,17.35
2027-10-26,18,7.59
2027-10-26,19,2.54
2027-10-26,20,0.65
2027-10-26,21,0.13
2027-10-26,22,0.02
2027-10-26,23,0.0
2027-10-26,24,0.0
2027-10-27,1,0.0
2027-10-27,2,0.0
2027-10-27,3,0.0
2027-10-27,4,0.0
2027-10-27,5,0.0
2027-10-27,6,0.01
2027-10-27,7,0.05
2027-10-27,8,0.35
2027-10-27,9,1.66
2027-10-27,10,6.15
2027-10-27,11,17.4
2027-10-27,12,37.7
2027-10-27,13,62.57
2027-10-27,14,79.54
2027-10-27,15,77.44
2027-10-27,16,57.76
2027-10-27,17,32.99
2027-10-27,18,14.43
2027-10-27,19,4.84
2027-10-27,20,1.24
2027-10-27,21,0.24
2027-10-27,22,0.04
2027-10-27,23,0.0
2027-10-27,24,0.0
2027-10-28,1,0.0
2027-10-28,2,0.0
2027-10-28,3,0.0
2027-10-28,4,0.0
2027-10-28,5,0.0
2027-10-28,6,0.0
2027-10-28,7,0.03
2027-10-28,8,0.21
2027-10-28,9,1.04
2027-10-28,10,3.83
2027-10-28,11,10.83
2027-10-28,12,23.47
2027-10-28,13,38.95
2027-10-28,14,49.51
2027-10-28,15,48.21
2027-10-28,16,35.95
2027-10-28,17,20.54
2027-10-28,18,8.99
2027-10-28,19,3.01
2027-10-28,20,0.77
2027-10-28,21,0.15
2027-10-28,22,0.02
2027-10-28,23,0.0
2027-10-28,24,0.0
2027-10-29,1,0.0
2027-10-29,2,0.0
2027-10-29,3,0.0
2027-10-29,4,0.0
2027-10-29,5,0.0
2027-10-29,6,0.01
2027-10-29,7,0.04
2027-10-29,8,0.27
2027-10-29,9,1.32
2027-10-29,10,4.89
2027-10-29,11,13.84
2027-10-29,12,29.99
2027-10-29,13,49.78
2027-10-29,14,63.28
2027-10-29,15,61.61
2027-10-29,16,45.95
2027-10-29,17,26.25
2027-10-29,18,11.48
2027-10-29,19,3.85
2027-10-29,20,0.99
2027-10-29,21,0.19
2027-10-29,22,0.03
2027-10-29,23,0.0
2027-10-29,24,0.0
2027-10-30,1,0.0
2027-10-30,2,0.0
2027-10-30,3,0.0
2027-10-30,4,0.0
2027-10-30,5,0.0
2027-10-30,6,0.01
2027-10-30,7,0.04
2027-10-30,8,0.28
2027-10-30,9,1.36
2027-10-30,10,5.02
2027-10-30,11,14.2
2027-10-30,12,30.77
2027-10-30,13,51.06
2027-10-30,14,64.91
2027-10-30,15,63.21
2027-10-30,16,47.14
2027-10-30,17,26.93
2027-10-30,18,11.78
2027-10-30,19,3.95
2027-10-30,20,1.01
2027-10-30,21,0.2
2027-10-30,22,0.03
2027-10-30,23,0.0
2027-10-30,24,0.0
2027-10-31,1,0.0
2027-10-31,2,0.0
2027-10-31,3,0.0
2027-10-31,4,0.0
2027-10-31,5,0.0
2027-10-31,6,0.0
2027-10-31,7,0.0
2027-10-31,8,0.03
2027-10-31,9,0.2
2027-10-31,10,0.95
2027-10-31,11,3.53
2027-10-31,12,9.97
2027-10-31,13,21.61
2027-10-31,14,35.87
2027-10-31,15,45.6
2027-10-31,16,44.4
2027-10-31,17,33.11
2027-10-31,18,18.91
2027-10-31,19,8.27
2027-10-31,20,2.77
2027-10-31,21,0.71
2027-10-31,22,0.14
2027-10-31,23,0.02
2027-10-31,24,0.0
2027-10-31,25,0.0
2027-11-01,1,0.0
2027-11-01,2,0.0
2027-11-01,3,0.0
2027-11-01,4,0.0
2027-11-01,5,0.0
2027-11-01,6,0.01
2027-11-01,7,0.05
2027-11-01,8,0.33
2027-11-01,9,1.58
2027-11-01,10,5.84
2027-11-01,11,16.52
2027-11-01,12,35.79
2027-11-01,13,59.4
2027-11-01,14,75.52
2027-11-01,15,73.53
2027-11-01,16,54.84
2027-11-01,17,31.32
2027-11-01,18,13.7
2027-11-01,19,4.59
2027-11-01,20,1.18
2027-11-01,21,0.23
2027-11-01,22,0.03
2027-11-01,23,0.0
2027-11-01,24,0.0
2027-11-02,1,0.0
2027-11-02,2,0.0
2027-11-02,3,0.0
2027-11-02,4,0.0
2027-11-02,5,0.0
2027-11-02,6,0.0
2027-11-02,7,0.03
2027-11-02,8,0.17
2027-11-02,9,0.8
2027-11-02,10,2.94
2027-11-02,11,8.32
2027-11-02,12,18.03
2027-11-02,13,29.92
2027-11-02,14,38.03
2027-11-02,15,37.03
2027-11-02,16,27.62
2027-11-02,17,15.78
2027-11-02,18,6.9
2027-11-02,19,2.31
2027-11-02,20,0.59
2027-11-02,21,0.12
2027-11-02,22,0.02
2027-11-02,23,0.0
2027-11-02,24,0.0
2027-11-03,1,0.0
2027-11-03,2,0.0
2027-11-03,3,0.0
2027-11-03,4,0.0
2027-11-03,5,0.0
2027-11-03,6,0.01
2027-11-03,7,0.05
2027-11-03,8,0.32
2027-11-03,9,1.53
2027-11-03,10,5.64
2027-11-03,11,15.95
2027-11-03,12,34.56
2027-11-03,13,57.36
2027-11-03,14,72.92
2027-11-03,15,71.0
2027-11-03,16,52.95
2027-11-03,17,30.24
2027-11-03,18,13.23
2027-11-03,19,4.43
2027-11-03,20,1.14
2027-11-03,21,0.22
2027-11-03,22,0.03
2027-11-03,23,0.0
2027-11-03,24,0.0
2027-11-04,1,0.0
2027-11-04,2,0.0
2027-11-04,3,0.0
2027-11-04,4,0.0
2027-11-04,5,0.0
2027-11-04,6,0.0
2027-11-04,7,0.03
2027-11-04,8,0.19
2027-11-04,9,0.93
2027-11-04,10,3.43
2027-11-04,11,9.7
2027-11-04,12,21.02
2027-11-04,13,34.89
2027-11-04,14,44.36
2027-11-04,15,43.19
2027-11-04,16,32.21
2027-11-04,17,18.4
2027-11-04,18,8.05
2027-11-04,19,2.7
2027-11-04,20,0.69
2027-11-04,21,0.14
2027-11-04,22,0.02
2027-11-04,23,0.0
2027-11-04,24,0.0
2027-11-05,1,0.0
2027-11-05,2,0.0
2027-11-05,3,0.0
2027-11-05,4,0.0
2027-11-05,5,0.0
2027-11-05,6,0.0
2027-11-05,7,0.04
2027-11-05,8,0.25
2027-11-05,9,1.23
2027-11-05,10,4.53
2027-11-05,11,12.81
2027-11-05,12,27.76
2027-11-05,13,46.08
2027-11-05,14,58.58
2027-11-05,15,57.03
2027-11-05,16,42.53
2027-11-05,17,24.3
2027-11-05,18,10.63
2027-11-05,19,3.56
2027-11-05,20,0.91
2027-11-05,21,0.18
2027-11-05,22,0.03
2027-11-05,23,0.0
2027-11-05,24,0.0
2027-11-06,1,0.0
2027-11-06,2,0.0
2027-11-06,3,0.0
2027-11-06,4,0.0
2027-11-06,5,0.0
2027-11-06,6,0.0
2027-11-06,7,0.04
2027-11-06,8,0.25
2027-11-06,9,1.22
2027-11-06,10,4.51
2027-11-06,11,12.75
2027-11-06,12,27.63
2027-11-06,13,45.86
2027-11-06,14,58.29
2027-11-06,15,56.76
2027-11-06,16,42.33
2027-11-06,17,24.18
2027-11-06,18,10.58
2027-11-06,19,3.54
2027-11-06,20,0.91
2027-11-06,21,0.18
2027-11-06,22,0.03
2027-11-06,23,0.0
2027-11-06,24,0.0
2027-11-07,1,0.0
2027-11-07,2,0.0
2027-11-07,3,0.0
2027-11-07,4,0.0
2027-11-07,5,0.0
2027-11-07,6,0.0
2027-11-07,7,0.03
2027-11-07,8,0.18
2027-11-07,9,0.88
2027-11-07,10,3.27
2027-11-07,11,9.24
2027-11-07,12,20.03
2027-11-07,13,33.25
2027-11-07,14,42.27
2027-11-07,15,41.15
2027-11-07,16,30.69
2027-11-07,17,17.53
2027-11-07,18,7.67
2027-11-07,19,2.57
2027-11-07,20,0.66
2027-11-07,21,0.13
2027-11-07,22,0.02
2027-11-07,23,0.0
2027-11-07,24,0.0
2027-11-08,1,0.0
2027-11-08,2,0.0
2027-11-08,3,0.0
2027-11-08,4,0.0
2027-11-08,5,0.0
2027-11-08,6,0.01
2027-11-08,7,0.05
2027-11-08,8,0.3
2027-11-08,9,1.43
2027-11-08,10,5.3
2027-11-08,11,14.99
2027-11-08,12,32.47
2027-11-08,13,53.9
2027-11-08,14,68.52
2027-11-08,15,66.71
2027-11-08,16,49.75
2027-11-08,17,28.42
2027-11-08,18,12.43
2027-11-08,19,4.17
2027-11-08,20,1.07
2027-11-08,21,0.21
2027-11-08,22,0.03
2027-11-08,23,0.0
2027-11-08,24,0.0
2027-11-09,1,0.0
2027-11-09,2,0.0
2027-11-09,3,0.0
2027-11-09,4,0.0
2027-11-09,5,0.0
2027-11-09,6,0.0
2027-11-09,7,0.02
2027-11-09,8,0.15
2027-11-09,9,0.73
2027-11-09,10,2.68
2027-11-09,11,7.59
2027-11-09,12,16.44
2027-11-09,13,27.29
2027-11-09,14,34.7
2027-11-09,15,33.79
2027-11-09,16,25.2
2027-11-09,17,14.39
2027-11-09,18,6.3
2027-11-09,19,2.11
2027-11-09,20,0.54
2027-11-09,21,0.11
2027-11-09,22,0.02
2027-11-09,23,0.0
2027-11-09,24,0.0
2027-11-10,1,0.0
2027-11-10,2,0.0
2027-11-10,3,0.0
2027-11-10,4,0.0
2027-11-10,5,0.0
2027-11-10,6,0.01
2027-11-10,7,0.05
2027-11-10,8,0.29
2027-11-10,9,1.4
2027-11-10,10,5.18
2027-11-10,11,14.64
2027-11-10,12,31.73
